"key","bid","bid_no","ra_no","items","quantity","department","startdate","enddate","document","status"
"GEM/2018/B/13713",96104,"","GEM/2018/B/13713","Desktops",5,"Department of Defence","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96104","Bid Awarded"
"GEM/2018/B/13726",96195,"","GEM/2018/B/13726","Vehicle Hiring Service",1,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96195","Bid Awarded"
"GEM/2018/B/13730",96223,"","GEM/2018/B/13730","Potable water purification system",1,"Gujarat Mineral Development Corporation Limited, Ahmedabad","2018-05-18","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/96223","Bid Awarded"
"GEM/2018/B/13740",96293,"","GEM/2018/B/13740","Online UPS",5,"NA","2018-05-16","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/96293","Bid Awarded"
"GEM/2018/B/13750",96363,"","GEM/2018/B/13750","Air Conditioner",34,"NA","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/96363","Bid Awarded"
"GEM/2018/B/13757",96412,"","GEM/2018/B/13757","Notebook Computers-laptop",1,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96412","Bid Awarded"
"GEM/2018/B/13759",96426,"","GEM/2018/B/13759","hand held search light",10,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96426","Bid Awarded"
"GEM/2018/B/13762",96447,"","GEM/2018/B/13762","Online UPS",108,"NA","2018-05-16","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/96447","Bid Awarded"
"GEM/2018/B/13772",96524,"","GEM/2018/B/13772","Notebook Computers-laptop",1,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96524","Bid Awarded"
"GEM/2018/B/13774",96538,"","GEM/2018/B/13774","LED Luminaire (For Road and Street Lights)",600,"Department of Defence","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96538","Bid Awarded"
"GEM/2018/B/13775",96545,"","GEM/2018/B/13775","operating system software",46,"Ministry of Electronics and Information Technology","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/96545","Bid Awarded"
"GEM/2018/B/1378",9745,"","GEM/2018/B/1378","Desktops",28,"Fisheries Department Tripura","2018-04-20","2018-05-07","https://bidplus.gem.gov.in/showbidDocument/9745","Bid Awarded"
"GEM/2018/B/13783",96601,"","GEM/2018/B/13783","Printer or photo Copier Paper",300,"Department of Revenue","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96601","Bid Awarded"
"GEM/2018/B/1379",9752,"","GEM/2018/B/1379","Televisions",5,"NA","2018-04-26","2018-05-10","https://bidplus.gem.gov.in/showbidDocument/9752","Bid Awarded"
"GEM/2018/B/13792",96664,"","GEM/2018/B/13792","Modular Work Stations / Modular Staff Office Packages",5,"Department of Internal Security","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96664","Bid Awarded"
"GEM/2018/B/1381",9766,"","GEM/2018/B/1381","Printer",10,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/9766","Bid Awarded"
"GEM/2018/B/13813",96811,"","GEM/2018/B/13813","Portable Fire Extinguishers IS 15683",100,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96811","Bid Awarded"
"GEM/2018/B/1382",9773,"","GEM/2018/B/1382","Desktops",11,"NA","2018-04-18","2018-05-11","https://bidplus.gem.gov.in/showbidDocument/9773","Bid Awarded"
"GEM/2018/B/13824",96888,"","GEM/2018/B/13824","Portable Fire Extinguishers IS 15683",100,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/96888","Bid Awarded"
"GEM/2018/B/13828",96916,"","GEM/2018/B/13828","Plotter Printers ",1,"NA","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/96916","Bid Awarded"
"GEM/2018/B/1384",9787,"","GEM/2018/B/1384","OEM Cartridge",25,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/9787","Bid Awarded"
"GEM/2018/B/13857",97119,"","GEM/2018/B/13857","Folders-file cover",7050,"NA","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97119","Bid Awarded"
"GEM/2018/B/13862",97154,"","GEM/2018/B/13862","Televisions",2,"NA","2018-05-16","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/97154","Bid Awarded"
"GEM/2018/B/13866",97182,"","GEM/2018/B/13866","cotton towels",500,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97182","Bid Awarded"
"GEM/2018/B/13871",97217,"","GEM/2018/B/13871","Vehicle Hiring Service",1,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97217","Bid Awarded"
"GEM/2018/B/13876",97252,"","GEM/2018/B/13876","All in one",1,"Department of Revenue","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97252","Bid Awarded"
"GEM/2018/B/13881",97287,"","GEM/2018/B/13881","Light Emitting Diode LED Fixture- LED tube light",500,"Central Armed Police Forces","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97287","Bid Awarded"
"GEM/2018/B/13883",97301,"","GEM/2018/B/13883","Air Conditioner",7,"Central Armed Police Forces","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97301","Bid Awarded"
"GEM/2018/B/13885",97315,"","GEM/2018/B/13885","Public place seating chair",100,"NA","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97315","Bid Awarded"
"GEM/2018/B/13890",97350,"","GEM/2018/B/13890","thin client computers",12,"NA","2018-05-16","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/97350","Bid Awarded"
"GEM/2018/B/13893",97371,"","GEM/2018/B/13893","thin client computers",30,"NA","2018-05-16","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/97371","Bid Awarded"
"GEM/2018/B/13896",97392,"","GEM/2018/B/13896","automatic line voltage corrector or step type auto transformer",48,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97392","Bid Awarded"
"GEM/2018/B/13897",97399,"","GEM/2018/B/13897","Desktops",5,"Ministry of Finance","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97399","Bid Awarded"
"GEM/2018/B/13904",97448,"","GEM/2018/B/13904","mosquito repellant cream  spray and lotion",1000,"Central Armed Police Forces","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97448","Bid Awarded"
"GEM/2018/B/13920",97560,"","GEM/2018/B/13920","OEM Cartridge",30,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97560","Bid Awarded"
"GEM/2018/B/13921",97567,"","GEM/2018/B/13921","Air Conditioner",2,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97567","Bid Awarded"
"GEM/2018/B/13927",97609,"","GEM/2018/B/13927","scanners",65,"Contracts and Materials","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97609","Bid Awarded"
"GEM/2018/B/13929",97623,"","GEM/2018/B/13929","Plotter Printers ",1,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97623","Bid Awarded"
"GEM/2018/B/13932",97644,"","GEM/2018/B/13932","Tape Drive",50,"Department of Home","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97644","Bid Awarded"
"GEM/2018/B/13933",97651,"","GEM/2018/B/13933","Compatible Cartridge",88,"Central Armed Police Forces","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97651","Bid Awarded"
"GEM/2018/B/13935",97665,"","GEM/2018/B/13935","Modular Work Stations / Modular Staff Office Packages",24,"Ministry of Agriculture and Farmers Welfare","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97665","Bid Awarded"
"GEM/2018/B/13937",97679,"","GEM/2018/B/13937","Printer or photo Copier Paper",630,"NA","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97679","Bid Awarded"
"GEM/2018/B/13941",97707,"","GEM/2018/B/13941","Portable Fire Extinguishers IS 15683",278,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97707","Bid Awarded"
"GEM/2018/B/13946",97742,"","GEM/2018/B/13946","Air Conditioner",14,"Department of Social Justice and Empowerment","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97742","Bid Awarded"
"GEM/2018/B/13960",97840,"","GEM/2018/B/13960","Portable Fire Extinguishers IS 15683",301,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97840","Bid Awarded"
"GEM/2018/B/13969",97903,"","GEM/2018/B/13969","Portable Fire Extinguishers IS 15683",33,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97903","Bid Awarded"
"GEM/2018/B/13970",97910,"","GEM/2018/B/13970","plastic moulded chair",200,"Central Armed Police Forces","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97910","Bid Awarded"
"GEM/2018/B/13972",97924,"","GEM/2018/B/13972","Portable Fire Extinguishers IS 15683",164,"NA","2018-05-16","2018-05-26","https://bidplus.gem.gov.in/showbidDocument/97924","Bid Awarded"
"GEM/2018/B/13980",97980,"","GEM/2018/B/13980","All in one",32,"NA","2018-05-16","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/97980","Bid Awarded"
"GEM/2018/B/1400",9899,"","GEM/2018/B/1400","Projector Screen",1,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/9899","Bid Awarded"
"GEM/2018/B/14007",98169,"","GEM/2018/B/14007","steel rods-Deformed Steel Bars  &#x28;TMT&#x29;",10,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98169","Bid Awarded"
"GEM/2018/B/14008",98176,"","GEM/2018/B/14008","steel rods-Deformed Steel Bars  &#x28;TMT&#x29;",56,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98176","Bid Awarded"
"GEM/2018/B/14013",98211,"","GEM/2018/B/14013","steel rods-Deformed Steel Bars  &#x28;TMT&#x29;",56,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98211","Bid Awarded"
"GEM/2018/B/14015",98225,"","GEM/2018/B/14015","steel rods-Deformed Steel Bars  &#x28;TMT&#x29;",44,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98225","Bid Awarded"
"GEM/2018/B/14016",98232,"","GEM/2018/B/14016","steel rods-Deformed Steel Bars  &#x28;TMT&#x29;",24,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98232","Bid Awarded"
"GEM/2018/B/14036",98372,"","GEM/2018/B/14036","Desktops",3,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98372","Bid Awarded"
"GEM/2018/B/14042",98414,"","GEM/2018/B/14042","thin client computers",66,"NA","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98414","Bid Awarded"
"GEM/2018/B/14046",98442,"","GEM/2018/B/14046","synthetic web equipment improved version",130,"NA","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98442","Bid Awarded"
"GEM/2018/B/1405",9934,"","GEM/2018/B/1405","OEM Cartridge",50,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/9934","Bid Awarded"
"GEM/2018/B/14052",98484,"","GEM/2018/B/14052","Printer or photo Copier Paper",600,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98484","Bid Awarded"
"GEM/2018/B/1406",9941,"","GEM/2018/B/1406","video conferencing end point full high definition for groups",5,"NA","2018-04-26","2018-05-10","https://bidplus.gem.gov.in/showbidDocument/9941","Bid Awarded"
"GEM/2018/B/14065",98575,"","GEM/2018/B/14065","sipper bottle",324,"NA","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98575","Bid Awarded"
"GEM/2018/B/14068",98596,"","GEM/2018/B/14068","Air Conditioner",4,"Department of Revenue","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98596","Bid Awarded"
"GEM/2018/B/1407",9948,"","GEM/2018/B/1407","Potable water purification system",2,"NA","2018-04-19","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/9948","Bid Awarded"
"GEM/2018/B/14075",98645,"","GEM/2018/B/14075","Multifunction Machines",1,"Department of Defence Research & Development","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98645","Bid Awarded"
"GEM/2018/B/14077",98659,"","GEM/2018/B/14077","operating system software",16,"NA","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98659","Bid Awarded"
"GEM/2018/B/14087",98729,"","GEM/2018/B/14087","Notebook Computers-laptop",6,"Ministry of Finance","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98729","Bid Awarded"
"GEM/2018/B/14090",98750,"","GEM/2018/B/14090","power cable for direct burial xlpe ugac cable",200,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98750","Bid Awarded"
"GEM/2018/B/14097",98799,"","GEM/2018/B/14097","power cable for direct burial xlpe ugac cable",150,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98799","Bid Awarded"
"GEM/2018/B/14098",98806,"","GEM/2018/B/14098","power cable for direct burial xlpe ugac cable",200,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98806","Bid Awarded"
"GEM/2018/B/14105",98855,"","GEM/2018/B/14105","peak cap",21,"NA","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/98855","Bid Awarded"
"GEM/2018/B/14108",98876,"","GEM/2018/B/14108","power cable for direct burial xlpe ugac cable",200,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98876","Bid Awarded"
"GEM/2018/B/14118",98946,"","GEM/2018/B/14118","All in one",3,"Department of Higher Education","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98946","Bid Awarded"
"GEM/2018/B/14121",98967,"","GEM/2018/B/14121","virtualisation cloud software",10,"NA","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/98967","Bid Awarded"
"GEM/2018/B/14131",99037,"","GEM/2018/B/14131","power cable for direct burial xlpe ugac cable",550,"Department of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99037","Bid Awarded"
"GEM/2018/B/14141",99107,"","GEM/2018/B/14141","revolving chair",53,"NA","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99107","Bid Awarded"
"GEM/2018/B/14145",99135,"","GEM/2018/B/14145","office suite software - MS Office etc",79,"Water Resources Department Maharashtra","2018-05-18","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99135","Bid Awarded"
"GEM/2018/B/14147",99149,"","GEM/2018/B/14147","Multifunction Machines",5,"Ministry of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99149","Bid Awarded"
"GEM/2018/B/14151",99177,"","GEM/2018/B/14151","Air Conditioner",3,"Central Armed Police Forces","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99177","Bid Awarded"
"GEM/2018/B/14153",99191,"","GEM/2018/B/14153","Foolscap sheets",300,"NA","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99191","Bid Awarded"
"GEM/2018/B/14164",99268,"","GEM/2018/B/14164","Stacker",1,"Department of Defence Research & Development","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99268","Bid Awarded"
"GEM/2018/B/14169",99303,"","GEM/2018/B/14169","virtualisation cloud software",1,"NA","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99303","Bid Awarded"
"GEM/2018/B/14174",99338,"","GEM/2018/B/14174","pins or tacks",50,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99338","Bid Awarded"
"GEM/2018/B/14182",99394,"","GEM/2018/B/14182","Notebook Computers-laptop",1,"Department of Defence Research & Development","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99394","Bid Awarded"
"GEM/2018/B/14184",99408,"","GEM/2018/B/14184","Modular Table",5,"Central Armed Police Forces","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99408","Bid Awarded"
"GEM/2018/B/14187",99429,"","GEM/2018/B/14187","Eraser",200,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99429","Bid Awarded"
"GEM/2018/B/14189",99443,"","GEM/2018/B/14189","OEM Cartridge",20,"NA","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/99443","Bid Awarded"
"GEM/2018/B/1421",10046,"","GEM/2018/B/1421","Desktops",10,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/10046","Bid Awarded"
"GEM/2018/B/1422",10053,"","GEM/2018/B/1422","pbx",1,"Department of Food and Public Distribution","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/10053","Bid Awarded"
"GEM/2018/B/14227",99709,"","GEM/2018/B/14227","automotive vehicles pneumatic tyres",5,"Central Armed Police Forces","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99709","Bid Awarded"
"GEM/2018/B/14231",99737,"","GEM/2018/B/14231","Printer",49,"Ministry of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99737","Bid Awarded"
"GEM/2018/B/14259",99933,"","GEM/2018/B/14259","Printer or photo Copier Paper",500,"Department of Posts","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99933","Bid Awarded"
"GEM/2018/B/14261",99947,"","GEM/2018/B/14261","video conferencing end point full high definition for groups",1,"NA","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99947","Bid Awarded"
"GEM/2018/B/14263",99961,"","GEM/2018/B/14263","Multimedia Projectors",4,"Ministry of Defence","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/99961","Bid Awarded"
"GEM/2018/B/14272",100024,"","GEM/2018/B/14272","LED Luminaire (for Flood Light)",330,"Urban Development Department Chhattisgarh","2018-05-18","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/100024","Bid Awarded"
"GEM/2018/B/14288",100136,"","GEM/2018/B/14288","dc power supply",2,"Urban Development Department Chhattisgarh","2018-05-18","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/100136","Bid Awarded"
"GEM/2018/B/14299",100213,"","GEM/2018/B/14299","Desktops",3,"NA","2018-05-17","2018-05-27","https://bidplus.gem.gov.in/showbidDocument/100213","Bid Awarded"
"GEM/2018/B/14304",100248,"","GEM/2018/B/14304","Printer or photo Copier Paper",600,"Department of Defence","2018-05-17","2018-05-28","https://bidplus.gem.gov.in/showbidDocument/100248","Bid Awarded"
"GEM/2018/B/1432",10123,"","GEM/2018/B/1432","Notebook Computers-laptop",5,"NA","2018-04-18","2018-05-04","https://bidplus.gem.gov.in/showbidDocument/10123","Bid Awarded"
