key,bid,bid_no,ra_no,items,quantity,department,startdate,enddate,document,status
GEM/2021/B/1476373,2630756,,GEM/2021/B/1476373,ELECTRIC KETTLE 3 LTR,4,Central Armed Police Forces,31-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2630756,Technical Evaluated
GEM/2021/B/1476363,2630746,,GEM/2021/B/1476363,TRAY SMALL,5,Central Armed Police Forces,31-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2630746,Technical Evaluated
GEM/2021/B/1476352,2630733,,GEM/2021/B/1476352,MILTON WATER BOTTLE 1 LTR,9,Central Armed Police Forces,31-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2630733,Technical Evaluated
GEM/2021/B/1478520,2633241,,GEM/2021/B/1478520,Grinding Wheel-IS 2324,250,Materials Management,05-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2633241,Technical Evaluated
GEM/2021/B/1472361,2626364,,GEM/2021/B/1472361,Domestic Water Heater-geyser - as per IS 2082,1,Materials Management,27-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2626364,Technical Evaluated
GEM/2021/B/1490680,2646631,,GEM/2021/B/1490680,Multifunction Machines MFM,10,DEPARTMENT OF HEALTH AND FAMILY WELFARE,03-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2646631,Technical Evaluated
GEM/2021/B/1487293,2642954,,GEM/2021/B/1487293,true rms clamp meter,10,NA,02-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2642954,Technical Evaluated
GEM/2021/B/1485917,2641449,,GEM/2021/B/1485917,web application firewall,1,Department of space,02-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2641449,Technical Evaluated
GEM/2021/B/1500541,2657477,,GEM/2021/B/1500541,Trouser ( Summer Uniform ) - IAF Specifiaction,1100,Department of Military Affairs,07-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2657477,Technical Evaluated
GEM/2021/B/1500337,2657259,,GEM/2021/B/1500337,Shirt ( Summer Uniform ) - IAF,1100,Department of Military Affairs,07-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2657259,Technical Evaluated
GEM/2021/B/1616525,2784705,,GEM/2021/B/1616525,Add on GATEWAYS  and Accessories for  PABX System,2,Department of Military Affairs,22-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2784705,Technical Evaluated
GEM/2021/B/1621533,2790176,,GEM/2021/B/1621533,Buy Back - Stationary  Value Regulated lead acid batteries,2,Railways,25-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2790176,Technical Evaluated
GEM/2021/B/1618363,2786695,,GEM/2021/B/1618363,Ordinary Portland Cement ( 43 Grade or 43-S grade) for bulk buying as per IS: 269,2000,Department of Defence,30-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2786695,Technical Evaluated
GEM/2021/B/1620659,2789218,,GEM/2021/B/1620659,SOLID CARBIDE END MILL CUTTER DIA 6 WITH RELIEF ANGLE 60 DEG REE MAKE: KENNAMETAL/EQUIVALENT OF SAN,3,Department of Defence Production,26-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2789218,Technical Evaluated
GEM/2021/B/1642819,2813325,,GEM/2021/B/1642819,Portable Fire extinguishers as per IS 15683 (2018),6,NA,01-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2813325,Technical Evaluated
GEM/2021/B/1636421,2806352,,GEM/2021/B/1636421,Led Street Light,70,NA,29-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2806352,Technical Evaluated
GEM/2021/B/1643491,2814086,,GEM/2021/B/1643491,GOUGING CARBON ELECTRODE DIA 6.00MM X 450MM LONG (BHEL),1000,Department of Heavy Industry,01-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2814086,Technical Evaluated
GEM/2021/B/1644847,2815591,,GEM/2021/B/1644847,BOQ,1,Department of Higher Education,02-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2815591,Technical Evaluated
GEM/2021/B/1558730,2721385,,GEM/2021/B/1558730,Server,2,Department of Atomic Energy,23-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2721385,Technical Evaluated
GEM/2021/B/1596046,2762187,,GEM/2021/B/1596046,Compatible Cartridge,10,Department of Atomic Energy,13-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2762187,Technical Evaluated
GEM/2021/B/1675621,2849205,,GEM/2021/B/1675621,"WHEEL ASLY, W/B, FLANGED, DWN: 042963245002,WHEEL ASLY, W/B, FLAT, DWN: 042963245001",6,NA,15-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2849205,Technical Evaluated
GEM/2021/B/1675444,2849015,,GEM/2021/B/1675444,BOQ,1,Rural Development and Panchayat Raj Department Maharashtra,15-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2849015,Technical Evaluated
GEM/2021/B/1675412,2848980,,GEM/2021/B/1675412,HIGH DENSITY THERMALLY UPGRADED INSULATING PAPER AS PER SPEC TRE224 (ATTACHED),1000,Department of Heavy Industry,15-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2848980,Technical Evaluated
GEM/2021/B/1695069,2870514,,GEM/2021/B/1695069,BOQ,1,Department of Military Affairs,23-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2870514,Technical Evaluated
GEM/2021/B/1660460,2832629,,GEM/2021/B/1660460,Custom Bid for Services - Hiring of IT Professionals for DIGIDHAN DASHBOARD,2,NA,10-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2832629,Technical Evaluated
GEM/2021/B/1639940,2810171,,GEM/2021/B/1639940,Manpower Outsourcing Services - Fixed Remuneration - Others; SPECIAL EDUCATOR; Graduate,8,Basic Education Department Uttar Pradesh,11-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2810171,Technical Evaluated
GEM/2021/RA/92743,2822076,,GEM/2021/RA/92743,Lead Acid Battery-IS 16046,12,Department of Defence Production,04-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2822076,Technical Evaluated
GEM/2021/B/1675262,2848818,,GEM/2021/B/1675262,SGI FLANGE 3 982 05 09222(G) /02,10,Department of Heavy Industry,15-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2848818,Technical Evaluated
GEM/2021/B/1675031,2848570,,GEM/2021/B/1675031,"Annual Maintenance Service - Desktops,  Laptops and Peripherals - UPS (Online 10 KVA); aplab",1,Department of Financial Services,15-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2848570,Technical Evaluated
GEM/2021/B/1674057,2847489,,GEM/2021/B/1674057,Manpower Outsourcing Services - Fixed Remuneration - Others; Office Peon; High School,1,Engineering Department Chandigarh,15-11-2021,25-11-2021,https://bidplus.gem.gov.in/showbidDocument/2847489,Technical Evaluated
GEM/2021/B/1649137,2820227,,GEM/2021/B/1649137,PIN STRAIGHT HEADLESS TO DRAWING. NO. 5315-008858 IN F/C,181,Department of Defence Production,06-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2820227,Technical Evaluated
GEM/2021/B/1633747,2803465,,GEM/2021/B/1633747,Pouches-IS:1462,19000,Department of Military Affairs,28-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2803465,Technical Evaluated
GEM/2021/B/1664328,2836783,,GEM/2021/B/1664328,All in One PC,1,Department of Military Affairs,11-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2836783,Technical Evaluated
GEM/2021/B/1624017,2792916,,GEM/2021/B/1624017,"FPGA-484 Pin flash based FPGA, MIL Temp. range, 1.5V core voltage",25,Department of space,26-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2792916,Technical Evaluated
GEM/2021/RA/92793,2824335,,GEM/2021/RA/92793,Domestic Refrigerators-IS 1476,1,Department of Higher Education,06-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2824335,Technical Evaluated
GEM/2021/B/1652039,2823383,,GEM/2021/B/1652039,"Revolving Chair,Revolving Chair",15,Department of Atomic Energy,05-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2823383,Technical Evaluated
GEM/2021/B/1650858,2822080,,GEM/2021/B/1650858,Electric Scooter,1,Department of Defence Production,04-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2822080,Technical Evaluated
GEM/2021/B/1650360,2821521,,GEM/2021/B/1650360,"Lead Acid Battery-IS 16046,Lead Acid Battery-IS 16046",136,Department of Military Affairs,05-11-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2821521,Technical Evaluated
GEM/2021/B/1578872,2743414,,GEM/2021/B/1578872,Multi-stage Centrifugal Pump make KSB pumps Ltd. Model No. WL 50/10 as per technical specification,1,Department of Atomic Energy,11-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2743414,Technical Evaluated
GEM/2021/B/1626509,2795621,,GEM/2021/B/1626509,ARMOURED SIGNAL CABLE 2 CORE 1.5 SQ MM,4500,Department of Military Affairs,26-10-2021,16-11-2021,https://bidplus.gem.gov.in/showbidDocument/2795621,Technical Evaluated
GEM/2021/B/1450316,2602186,,GEM/2021/B/1450316,BOQ,1,NA,18-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2602186,Technical Evaluated
GEM/2021/B/1414257,2562758,,GEM/2021/B/1414257,BOQ,1,SAIL,16-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2562758,Technical Evaluated
GEM/2021/B/1438412,2589125,,GEM/2021/B/1438412,"Desktop Computers,Computer Printers",5,Department of Defence Research & Development,13-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2589125,Technical Evaluated
GEM/2021/B/1446993,2598568,,GEM/2021/B/1446993,Minifuge,2,Health Department Andaman & Nicobar,18-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2598568,Technical Evaluated
GEM/2021/B/1448362,2600044,,GEM/2021/B/1448362,Firewall - NGFW,2,Department of Military Affairs,18-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2600044,Technical Evaluated
GEM/2021/B/1425080,2574564,,GEM/2021/B/1425080,BHEL HIGH TEMPERATURE (750F & Above) SPRAY LUBRICANT,200,Department of Heavy Industry,18-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2574564,Technical Evaluated
GEM/2021/B/1382026,2527469,,GEM/2021/B/1382026,COLUMN DRILLING MACHINE,1,Department of Defence Production,28-07-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2527469,Technical Evaluated
GEM/2021/B/1419459,2568380,,GEM/2021/B/1419459,"GYPSY, BOLERO, SCORPIO, SET FITING",1,Central Armed Police Forces,07-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2568380,Technical Evaluated
GEM/2021/B/1421619,2570741,,GEM/2021/B/1421619,"CENTRIFUGAL FAN WITH FREE RUNNING IMPELLER, BACKWARD CURVED AS PER BHEL SPEC PS 407416 REV01",29,Department of Heavy Industry,07-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2570741,Technical Evaluated
GEM/2021/B/1421549,2570660,,GEM/2021/B/1421549,"Manpower Outsourcing Services - Minimum wage - Unskilled; Others; As per Bid,Manpower Outsourcing S",26,Department of Heavy Industry,07-08-2021,28-08-2021,https://bidplus.gem.gov.in/showbidDocument/2570660,Technical Evaluated
GEM/2021/B/1397018,2543964,,GEM/2021/B/1397018,"Manpower Outsourcing Services - Minimum wage - Unskilled; Others; As per bid,Manpower Outsourcing S",28,Department of Heavy Industry,06-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2543964,Technical Evaluated
GEM/2021/B/1434681,2585067,,GEM/2021/B/1434681,Monthly Basis Cab & Taxi Hiring Services - Sedan; 2000 km; Local 24*7,1,NA,13-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2585067,Technical Evaluated
GEM/2021/B/1446291,2597822,,GEM/2021/B/1446291,Miniature Circuit Breakers-IS 60898-1:2002,30,Department of Defence Production,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597822,Technical Evaluated
GEM/2021/B/1446278,2597807,,GEM/2021/B/1446278,Miniature Circuit Breakers-IS 60898-1:2002,100,Department of Defence Production,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597807,Technical Evaluated
GEM/2021/B/1446245,2597772,,GEM/2021/B/1446245,Miniature Circuit Breakers-IS 60898-1:2002,100,Department of Defence Production,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597772,Technical Evaluated
GEM/2021/B/1446211,2597736,,GEM/2021/B/1446211,BOQ,1,Department of Fertilizers,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597736,Technical Evaluated
GEM/2021/B/1446198,2597722,,GEM/2021/B/1446198,Miniature Circuit Breakers-IS 60898-1:2002,100,Department of Defence Production,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597722,Technical Evaluated
GEM/2021/B/1446184,2597707,,GEM/2021/B/1446184,OEM Cartridge/ Consumable,100,Department of Health and Family Welfare,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597707,Technical Evaluated
GEM/2021/B/1446113,2597630,,GEM/2021/B/1446113,LED Bulkhead Light,40,CPWD,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597630,Technical Evaluated
GEM/2021/B/1446075,2597592,,GEM/2021/B/1446075,Portland pozzolana cement using fly ash as per IS:1489 (Part 1),400,Department of Defence Production,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597592,Technical Evaluated
GEM/2021/B/1475462,2629756,,GEM/2021/B/1475462,Custom Bid for Services - HEALTHCARE MANPOWER OUTSOURCE SERVICES,1,Health & Family Welfare Department Gujarat,28-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2629756,Technical Evaluated
GEM/2021/B/1434042,2584372,,GEM/2021/B/1434042,"Microscopes - Pathological And Research As Per Is:4381, Is:5204-IS:4381, IS:5204",1,Department of Atomic Energy,13-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2584372,Technical Evaluated
GEM/2021/B/1380511,2525814,,GEM/2021/B/1380511,Domestic Refrigerators-IS 1476,1,Department of Health and Family Welfare,12-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2525814,Technical Evaluated
GEM/2021/B/1443063,2594270,,GEM/2021/B/1443063,Tabletop Refrigerated Centrifuge,1,Department of Scientific and Industrial Research (DSIR),16-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2594270,Technical Evaluated
GEM/2021/B/1469061,2622776,,GEM/2021/B/1469061,"Healthcare Human Resource Outsourcing  Service,Healthcare Human Resource Outsourcing  Service,Healt",26,Health & Family Welfare Department Gujarat,26-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2622776,Technical Evaluated
GEM/2021/RA/86654,2615856,,GEM/2021/RA/86654,Single Use Rubber Examination Gloves-IS 15354,10000,Department of Biotechnology (DBT) Government of India,24-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2615856,Technical Evaluated
GEM/2021/B/1367687,2511606,,GEM/2021/B/1367687,DISPOSABLE RESPIRATOR FOR WELDING FUME AS PER TECHNICAL SPECIFICATION ATTACHED,200,Department of Heavy Industry,19-07-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2511606,Technical Evaluated
GEM/2021/B/1418077,2566892,,GEM/2021/B/1418077,AEROSPACE QUALITY AISI 302 HELICAL COMPRESSION SPRING TYPE1,50,Department of space,06-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2566892,Technical Evaluated
GEM/2021/B/1387986,2534110,,GEM/2021/B/1387986,SUPPLY INSTALLATION & COMMISSIONING OF FIBRE OPTIC DIRECT HOT SPOT TEMP MONITORING SYSTEM,1,Department of Heavy Industry,27-07-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2534110,Technical Evaluated
GEM/2021/B/1472321,2626316,,GEM/2021/B/1472321,battery cell as per IS:9128 and IS:8144,6750,NA,27-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2626316,Technical Evaluated
GEM/2021/B/1403127,2550662,,GEM/2021/B/1403127,Clamp on voltmeter 1.2 to 60A,2,Department of Heavy Industry,19-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2550662,Technical Evaluated
GEM/2021/B/1447349,2598952,,GEM/2021/B/1447349,3-Port Circulator,2,Department of Atomic Energy,20-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2598952,Technical Evaluated
GEM/2021/B/1445759,2597243,,GEM/2021/B/1445759,BOQ,1,Department of Military Affairs,17-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2597243,Technical Evaluated
GEM/2021/B/1424432,2573862,,GEM/2021/B/1424432,OIL LINSEED RAW,2144,Department of Defence Production,09-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2573862,Technical Evaluated
GEM/2021/B/1406473,2554336,,GEM/2021/B/1406473,"Add on GATEWAYS  and Accessories for  PABX System,Add on GATEWAYS  and Accessories for  PABX System",26,Department of Financial Services,03-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2554336,Technical Evaluated
GEM/2021/B/1445909,2597402,,GEM/2021/B/1445909,Computer Printers,3,NA,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597402,Technical Evaluated
GEM/2021/B/1445875,2597364,,GEM/2021/B/1445875,BOQ,1,Department of Defence,17-08-2021,27-08-2021,https://bidplus.gem.gov.in/showbidDocument/2597364,Technical Evaluated
GEM/2021/RA/87106,2629685,,GEM/2021/RA/87106,Plain Copier Paper-IS:14490,21,Panchayati Raj Department Uttar Pradesh,28-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2629685,Technical Evaluated
GEM/2021/B/1467722,2621332,,GEM/2021/B/1467722,BOQ,1,NA,28-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2621332,Technical Evaluated
GEM/2021/B/1428503,2578339,,GEM/2021/B/1428503,LED Display 144GHz 32 Inch,1,Department of Military Affairs,28-08-2021,07-09-2021,https://bidplus.gem.gov.in/showbidDocument/2578339,Technical Evaluated
GEM/2021/B/1460627,2613548,,GEM/2021/B/1460627,"Di isopropyl amine (DIPA),Sulfuric acid,Sodium bisulphate,D-Sorbitol,100 ppm Water in oil standard ",3355,Department of Atomic Energy,23-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2613548,Technical Evaluated
GEM/2021/B/1458860,2611529,,GEM/2021/B/1458860,BEARING RING ART. NO. 4069464,83,Department of Defence Production,23-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2611529,Technical Evaluated
GEM/2021/B/1505154,2662509,,GEM/2021/B/1505154,BOQ,1,Department of Military Affairs,09-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2662509,Technical Evaluated
GEM/2021/B/1505087,2662434,,GEM/2021/B/1505087,"OEM Cartridge/ Consumable,OEM Cartridge/ Consumable,OEM Cartridge/ Consumable,OEM Cartridge/ Consum",83,Department of Defence Research & Development,09-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2662434,Technical Evaluated
GEM/2021/B/1505055,2662398,,GEM/2021/B/1505055,BOQ,1,Medical Education Department Uttar Pradesh,09-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2662398,Technical Evaluated
GEM/2021/B/1508701,2666355,,GEM/2021/B/1508701,Sand Paper (Defense),2500,NA,10-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2666355,Technical Evaluated
GEM/2021/B/1508569,2666210,,GEM/2021/B/1508569,BOQ,1,Rural Development and Panchayat Raj Department Maharashtra,10-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2666210,Technical Evaluated
GEM/2021/B/1498972,2655793,,GEM/2021/B/1498972,Monthly Basis Cab & Taxi Hiring Services - SUV; 2500 KM X 360 hours; Outstation 24*7,1,NA,09-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2655793,Technical Evaluated
GEM/2021/B/1477015,2631493,,GEM/2021/B/1477015,Online Ups-IS:9000,1,Department of space,30-08-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2631493,Technical Evaluated
GEM/2021/B/1477009,2631487,,GEM/2021/B/1477009,Electro cell fusion/Cell manipulator equipment,1,Department of Atomic Energy,02-09-2021,20-09-2021,https://bidplus.gem.gov.in/showbidDocument/2631487,Technical Evaluated
GEM/2021/B/1326070,2465895,,GEM/2021/B/1326070,"CR 100 RAILS AS PER IS 3443 - 1980,MS PLATE 30MM THICK AS PER IS 2062 GR. A",31,KIOCL Limited,09-07-2021,19-07-2021,https://bidplus.gem.gov.in/showbidDocument/2465895,Technical Evaluated
